LAT,LONG,YEAR,DATE-Old,DATE-New,WATERBODY,Length_m,Surface_Area_m2,Brook_Trout,Brook_Trout_Hatchery,Brown_Trout,Brown_Trout_Hatchery,Rainbow_Trout,Rainbow_Trout_Hatchery,COMMENTS
43.6307,-71.7436,2010,20101202,12/02/10,Newfound Lake,0,0,0,0,0,0,0,0,One gill net was deployed along documented spawning location while other net was positioned between the northern most channel markers and sunk with larger weights.  All fish were captured in traditional net.  RW were captured almost immediately after net was deployed.  Perhaps the heavy cloud cover trigger the RW to be on the reef earlier than previously observed.  Winds changed from calm to light NW (~5mph) by the end of the survey.  The traditional net was checked regularly until RW capture slowed.  Nets were then checked every 30 minutes.  (Survey time 1530-1930)
43.28693,-71.59231,2011,20110516,05/16/11,Contoocook River,0,0,0,0,0,0,0,0,Survey was conducted in an effort to verify the presence of American Eels and Walleye.  High flows from rain yesterday.  The river was turbid and deep with fast flow.  American eel were observed but difficult to capture.  No walleye observed.
43.09867,-71.46265,2011,20110516,05/16/11,Merrimack River,0,0,0,2,0,0,0,0,Survey was conducted in an effort to verify the presence of American Eels and Walleye.  High flows from rain yesterday.  The river was turbid and deep with fast flow.  No walleye or eel observed.
43.20701,-70.87919,2011,20110526,05/26/11,Berry Brook,79,1,0,0,0,0,0,0,Orange algae covering stream bottom.  Bottom mostly sand.  Abundant trash.  One section had eroding banks with soil washing into the stream.  Crossings at both ends of reach.  Theres an inlet perch at the downstream end of the cement culvert (long- ~100ft) on Ash Street.  The survey ended at a covered section of Berry Brook (perhaps and old crossing) behind a residential house on Maple St.  
43.20374,-70.88046,2011,20110526,05/26/11,Berry Brook,100,1,0,0,0,0,0,0,Stream is very entrenched with minimal or now buffer.  Much of this section has lawn up to the waters edge.  Stream has cut down up to two feet in some locations.  Very turbid with iron color.
43.20462,-70.87991,2011,20110526,05/26/11,Berry Brook,206,1,0,2,0,0,0,0,Surveyed up to next crossing (private/industrial crossing?).  Brook trout appear to be hatchery fish because of pectoral fin wear on both cohorts.  Much more canopy cover-clost to 100%.  Losts of garbage in stream.  Hough Rd. crossing consists of three small culverts (two are clogged with debris and no flow is going through them.  The single culvert with flow appears to be suitable for passage.  Stream is still entrenched in some places here.  Stream is very turbid and becomes completely brown when walking though it.  It likely gets this way after storm events as well.  
43.191549,-71.775778,2011,20110627,06/27/11,French Pond,0,0,0,0,0,0,0,0,standard warmwater assessment  hadnt been shocked before lots of vegetation around shoreline
42.950401,-72.101337,2011,20110705,07/05/11,Harrisville Pond,0,0,0,0,0,0,0,0,std warmwater assessment prior to deployment of x-mas tree habitat structures 
43.69561,-72.1785,2011,20110711,07/11/11,Mink Brook,100,1.5,19,0,0,0,0,0,Nice brook trout stream cobble/boulder/ledge substrate road follows stream for about 50m-probably contributing sand/fill/trash culvert slightly perched-will likely get worse over time-potential restoration banks are well vegetated  the stream flows into an overgrown meadow below road crossing.
43.72907,-72.16367,2011,20110711,07/11/11,Unnamed Stream,100,1,22,0,0,0,0,0,Surrounding area was once cut over (clear cut) but a riparian buffer was left.  Wooded area has regenerated.  The gradient of the stream increased toward the end of the survey.
43.70654,-72.1786,2011,20110711,07/11/11,Unnamed Stream,100,3.5,38,0,0,0,0,0,This tributary stream appears more flashy than the mainstream of Mink Brook.  This stream drains Moose Mtn.  Road passes near stream but far enough away (~30m) to lessen impact House along shoreline with lawn along streambank signs of bank armoring (granite ledge and stone walls) mostly embedded cobble/boulders with one ledge that creates a small waterfall majority of channel consists of a shallow riffle very few pools wood is not contributing to stream habitat here.
43.70091,-72.19947,2011,20110711,07/11/11,Mink Brook,100,5,21,0,0,0,0,0,Wide/straight channel with embedded substrate uniform riffle habitat which may reflect historical land uses (agriculture road construction along stream and possible logging) bankful width ~12-15m suggests flashy flows-wetted width is wide and shallow (5-8m at low flow) variety of vegetation on the streambanks suggest the soils may be less acidic than waters in the Merrimack/coastal watersheds stream substrate looks similar to streams in VT Very little wood in channel Bridge is open bottom and spans channel width about 0.8*bankful width runoff from road flows directly into stream about 1/2 mile upstream there is a ~15ft waterfall that appears to be impassable to fish
43.72388,-72.16046,2011,20110711,07/11/11,Unnamed Stream,100,0.76,23,0,0,0,0,0,Salamanders and green frogs present.  This area is currently wooded but there are signs that it has been logged in the past.
43.7137,-72.21264,2011,20110711,07/11/11,Unnamed Stream,100,1.1,9,0,0,0,0,0,Lots of broken glass bottles old bricks car pipes.  Spoke with neighbor who has been removing trash over the years.  Crayfish frogs and worms present.
43.93162,-71.03637,2011,20110711,07/11/11,Unnamed Stream,182.9,0.98,14,0,0,0,0,0,0
43.69146,-72.22724,2011,20110712,07/12/11,Mink Brook,100,5.5,8,0,0,0,0,0,The lawns from residential housing are a clear issue here.  Only shade is from forrested valley on river left side.  Very shallow area-minimal pool presence lots of older debris from cronstruction (bricks cinder blocks ect) in stream some larger boulders create deeper habitat extensive bank modifications on downstream end (bank armoring/landscaped rock wall) bank modifications bedrock and valley shape likely prevent wood to accumulate here.  
43.71052,-72.20404,2011,20110712,07/12/11,Monahan Brook,100,1.5,6,0,0,0,0,0,Despite being well shaded the stream was warm (20.9C).  Garbage (construction material/metal) in stream.
43.70037,-72.21429,2011,20110712,07/12/11,Unnamed Stream,100,1.4,1,0,0,0,0,0,This site had two manmaade dams present.  The river right side of the stream consisted of ~25% mowed lawn while the left side had a lot of armoring.  The stream had lots of overhanging vegetation.
43.69609,-72.21485,2011,20110712,07/12/11,Unnamed Stream,100,0.6,14,0,0,0,0,0,Stream is extremely entrenched/ditched small wooded buffer on both sides ~20ft then large agricultural fields livestock may once have had free access to this stream stream consists mostly of a shallow run appears to be very flashy and sediment starved lots of scour signs deeper sections mostly created by larger rocks and small wood structure this stream may have been straightened at some point signs of cutting in and near stream.
43.68872,-72.24071,2011,20110712,07/12/11,Mink Brook,100,3,4,0,0,0,0,0,Rural/residentail area lots of exposed cobble bars that are exposed to sunlight it appears that bank armoring occurred here quite some time ago to protect the yards of nearby homeowners the yards leave minimal riparian buffers this section has deeper slowmoving pools that are not found in the higher gradient sections upstream.
43.68932,-72.25546,2011,20110713,07/13/11,Unnamed Stream,100,1,2,0,0,0,0,0,Very low flow-goes intermittent upstream of Greensboro Rd.  Two crossings below Greensboro Rd (lower crossing consists of two 2ft perched pipes with a debris jam at the inlet-not being used anymore the upper crossing is used for a driveway consisting of a 3ft pipe-backwatering occurs here and appears to be passable).   Sewage smell at site-dripping pipe entering at right angle at the upper crossing If lower crossing was removed about 100ft of EBT spawning habitat may be opened up.  Lawn cut to bank at upper end of site (near Greensboro Rd) increased runoff into stream from stormwater at the end of Hollenbeck Rd EBT only caught between confluence and first crossing the last fish (CC) was caught in the pool above the second crossing.
43.69217,-72.27702,2011,20110713,07/13/11,Mink Brook,100,3.7,0,0,0,0,0,0,0
43.68567,-72.27035,2011,20110713,07/13/11,Unnamed Stream,100,1,0,0,0,0,0,0,This stream is the outlet of a large (~5acre) stormwater detention/wetland area that gets lots of sun and runoff.  Water has a white/milky color to it.  The stream became quikly turbid when walking in it.  Several suspected monitoring wells observed.  Gas or oil smell detected.  The stream is mostly all entrenched with the exception of areas with larger boulders.  Large amounts of small wood in and around stream.  High water temperature clearly an effect from wetland pond upstream.  Electrofishing unit appeared to not be fully operating.  Do not use this site for CPUE or relative abundance analysis.
43.69066,-72.2622,2011,20110713,07/13/11,Mink Brook,138,6,6,0,0,0,0,0,Large floodplain cobble sand substrate with deep pools at bends scattered boulders.  A few EBT in pools and under fallen logs-difficult to shock in deep pools.  Possible spottail shiner.  Landowners has pictures of a wood turtle observed at the site.  Lawn mowed up to the stream causing some bank collapse.  Large drainage ditch along road flows into stream here.
43.68732,-72.2816,2011,20110713,07/13/11,Trout Brook,100,2.4,41,0,0,0,0,0,Not a lot of understory because coniferous trees shade ground.  Overstory consists mainly of hemlock white pine and beech.
44.02395,-71.06698,2011,20110718,07/18/11,Mason Brook,137.2,2,42,0,0,0,0,0,0
43.91909,-70.99518,2011,20110719,07/19/11,Shepards River,137.2,3,32,0,0,0,0,0,0
43.190222,-71.041624,2011,20110719,07/19/11,Swains Lake,0,0,0,0,0,0,0,0,complaints of poor bass fishing few rocks  moderate vegetation but portions with lots of bladderwort
43.83598,-71.11137,2011,20110720,07/20/11,Shawtown Brook,137.2,3.3,46,0,0,0,0,0,0
43.88513,-71.13884,2011,20110720,07/20/11,Frost Brook,259.1,3.1,5,0,0,0,0,0,0
43.90136,-71.31701,2011,20110721,07/21/11,Sanborn Brook,143.3,3.6,69,0,4,0,0,0,0
43.88793,-71.37257,2011,20110721,07/21/11,Mill Brook,61,2.3,14,0,0,0,0,0,0
42.849802,-71.491214,2011,20110721,07/21/11,Horseshoe Pond,0,0,0,0,0,0,0,0,"standard warmwater assessment,good number of downed trees lots of vegetation (milfoil)"
43.03913,-71.13033,2011,20110722,07/22/11,Lamprey River,0,0,0,0,0,0,0,0,BS very abundant in pool above bridge.  Fish concentrated in small channel in large mud flat due to drained impoundment in preparation for Bunker Pond Dam removal.  Some veg (floating heart) left in pool but most of channel through old impoundment is shallow and silty.  It will be interesting to see if BS can persist in this reduced habitat.  Also observed BS upstream of old impoundment.
44.04544,-71.03249,2011,20110722,07/22/11,White Lot Brook,137.2,2.3,41,0,0,0,0,0,0
44.05376,-71.00804,2011,20110722,07/22/11,Weeks Brook,144.8,7.1,7,0,0,0,0,0,0
44.16219,-72.01513,2011,20110725,07/25/11,Burton Brook,100,2.5,73,0,0,0,0,0,Gravel/cobble substrate with exposed clay in places undercut banks common suggesting high flows in spring field mowing occurs upstream flows close enough to road for some sedimentaion to occur but not much impact overall abundant trout in pools with wood-less in pools with scared clay bottom wood not overly abundant in stream but what wood is present has formed pools
44.15209,-72.00469,2011,20110725,07/25/11,Unnamed Stream,100,1.5,4,0,0,0,0,0,Cobble/boulder substrate channel filled with very find sand old cement dam structure several collapsed banks lawn and junk along left bank steep valley walls silt washing in from trib upstream plastic culvert w/4 foot prech at River Rd scour pool here odd home to yellow perch in small cold stream stream flows out of Lake Gardner caught 1 spring salamander sediment washing in from River Road at both the upstream and downstream ends of the culvert.
44.19728,-72.03838,2011,20110726,07/26/11,Bedell Brook,100,0.6,62,0,0,0,0,0,Site is in wooded area within livestock.  Pasture has multiple area of erosion where cows walk through streams.  Lots of caddis larvae and stones.  Few seeps entering at cow trails mostly riffle and runs flowing 1-2 inches deep.  Few pools mostlly 4-6 inches deep.  Stream is influenced geomorphically by cow trails and has mud running in but still brook is very productive.  Also cow manure in and along wetted stream channel and banks.
44.15425,-71.99647,2011,20110726,07/26/11,Unnamed Stream,100,0,0,0,0,0,0,0,Stream is likely seasonal.  Rain last night may have added additional nontypical summer flow.  No fish only salamnders captured.  Stream appears to flow out of a swamp/wetland.  We found 2 wild EBT downstream of crossing at River Road.  The crossing is preventing fish from accessing the survey area.  Lots of runoff (gravel deposition) at crossing.
44.15964,-71.97753,2011,20110726,07/26/11,Childs Brook,100,2.4,10,0,0,0,0,0,Gorge-like habitat too much current during floods for downed wood to take purchase very steep ledge banks stream flows from a wetland and under power lines and fields upstream of site canopy at site is much thicker all pools created by bedrock ledge creates channel constriction minimal floodplain here crossing (bridge) is fine-less road gravel runoff than other areas natural falls likely limit movement.
44.20347,-72.04514,2011,20110726,07/26/11,Bedell Brook,100,0.8,68,0,0,0,0,0,Site has large cobble/gravel/sand bars where stream goes intermittent.  Habitat is very pocketed- mostly stagnant pools full of ferric algae stream would be good if flow was better one pool full of dead salamanders leeches deer tracks present bottom of site is ~40ft pool with 3 inches depth pool is muddy and silty making it difficult to shock-lost fish.
44.18931,-71.98885,2011,20110726,07/26/11,Unnamed Stream,100,1,23,0,0,0,0,0,Very small + shallow stream with minimal gradient.  Minimal depth at riffle sections.  Very wet floodplain.  Lots of YOY EBT.  Low gradient small watershed.  Road gravel runoff occuring on both sides of Lang Rd.  Slightly perched culvert - passage likely possible under most conditions.  Area logged heavily in the late 1980s.  
44.19625,-72.00396,2011,20110726,07/26/11,Childs Brook,100,1.1,44,0,0,0,0,0,Appears that somone constructed a few weirs/dams most BND were caught upstream of roaad relatively very few EBT YOY The lower end was once part of an old beaver impoundment below surveys site there is still a pond with lots of sun and open areas large pool directly downstream of crossing from culvert scout the pool had several EBTs tucked into overhanging vegetation at the head end of pool newer beaver dam cause the stream to flow under ground at survey start point Upstream end (above West Bath Rd)- signifigant deposition of larger materials (cobble and rubble) it is difficult to saw where this larger material comes from very shallow but there are some nice pools on the river left side created by bank cutting and root structures minimal buffer on river right side from large field.
44.19232,-71.96851,2011,20110726,07/26/11,Unnamed Stream,100,1.2,1,0,0,0,0,0,Substrate made mostly of shale upstream portion of site wooded by mixture of hard and softwoods lower portion is more open with overhanging vegetation site has many splits in the stream crayfish macros and earth worms present.
44.15635,-72.02542,2011,20110727,07/27/11,Ammonoosuc River,0,0,0,0,0,0,1,0,River flows less than 15 feet from River Rd in this section with no buffer on river right side there are rock veins to redirect flow from the road.  These veins increased depth and speed we surveyed both sides of the cobble mid channel bar much more fish on the river right channel
44.15718,-71.9559,2011,20110727,07/27/11,Simonds Brook,100,1.2,27,0,0,0,0,0,Site is very heavily vegetated (alder grasses and ferns) cow pasture and culvert on downstream end toward Hill Rd site has lots of siltation culvert and livestock clearly having an impact on stream.
44.13098,-71.95851,2011,20110727,07/27/11,Waterman Brook,100,3,2,0,0,0,0,0,This stream may also be referred to as Starch Factory Brook.  Large development upstream flows out of Mountain Lake (1/4 mile upstream).  Boulder/cobble substrate with large wood jams  - signs of mbile cobble downstream.  Confined channel with steep valley walls and small forested floodplains.  Undercut and eroding banks downstream.  Perched culvert half filled with cement with embedded pipes (2 perch).  Iron colored seep on left bank downstream from culvert.  Good EBT habitat but unusually warm (70 degrees) due to lake upstream.  Surprising number of ATS in stream.  Sediment entering stream from road at crossing.  
44.14222,-71.93681,2011,20110727,07/27/11,Unnamed Stream,100,1,35,0,0,0,0,0,Stream is vell shaded by hard and softwoods and splits 1/3 of the way up due to log jam.  Past flooding events have left signs of erosion wood has changed stream morphology culvert seems to not have large impact on upstream end of stream but has a 6 inch perch and is begining to undercut material on top of culvert is starting to erode.
44.20205,-71.9622,2011,20110727,07/27/11,Pettyboro Brook,100,2.4,22,0,0,0,0,0,Stream appears channelized due to road and farm fields.  Bridge goes over sitate at 100 feet.  Site is very uniform with no major stream features- cobble/gravel substrate in about 3 of water.  Alder and willow bank vegetation.
44.3447,-71.4528,2011,20110801,08/01/11,Mill Brook,155.448,5.334,83,0,0,0,0,0,0
42.984324,-72.031319,2011,20110801,08/01/11,Hunts Pond,0,0,0,0,0,0,0,0,standard warmwater assessment some rocks vegetation
43.03805,-71.12218,2011,20110802,08/02/11,Unnamed Stream,0,0,0,2,0,0,0,0,The Epping Water Department has a pump facility here which may reduce flow levels.  Stream is very entrenched here.  This stream section was surveyed specifically to look for the presence of wild brook trout.  The stream was not surveyed in the 2010 Lamprey Watershed EBTJV surveys but either GIS maps indicated the presence of high ground water recharge rates or a wild brook trout was found nearby in previous surveys.
43.02957,-71.0849,2011,20110802,08/02/11,Unnamed Stream,0,0,0,0,0,0,0,0,This stream section was surveyed specifically to look for the presence of wild brook trout.  The stream was not surveyed in the 2010 Lamprey Watershed EBTJV surveys but either GIS maps indicated the presence of high ground water recharge rates or a wild brook trout was found nearby in previous surveys.
43.08687,-71.04647,2011,20110802,08/02/11,Unnamed Stream,0,0,8,0,0,0,0,0,In 2010 wild EBT were found in Rum Brook- a stream in the same area.  Two YOY EBT were captured about 70m on the upstream side of the crossing.  All EBTs on downstream side were in the scour pool below the perched culvert.  Only 1 adult EBT (~160m) was found upstream of the crossing.  Both sides of the stream had minimal flow with several disconnected areas.  Upstream substrate was muck and sand while downstream substrated consisted of cobble and larger substrate.  This stream section was surveyed specifically to look for the presence of wild brook trout.  The stream was not surveyed in the 2010 Lamprey Watershed EBTJV surveys but either GIS maps indicated the presence of high ground water recharge rates or a wild brook trout was found nearby in previous surveys.
43.01751,-71.15991,2011,20110802,08/02/11,Unnamed Stream,0,0,0,0,0,0,0,0,Crossings placed above streambed causing impounding upstream and major sand deposition downstream.  The crossing was recently replaced this way.  Stream is impacted by upstream chicken farm-culvertized and open field.  Some trash present in stream.  Abundant BND Algae present in slow moving areas (pools).  Sand deposition present along banks.  Stream has minimal canopy cover consisting of tall grasses.
42.862473,-72.022468,2011,20110802,08/02/11,Frost Pond,0,0,0,0,0,0,0,0,standard warmwater assessment lots of wood  decent to sparse vegetation
44.28439,-72.03596,2011,20110803,08/03/11,Unnamed Stream,100,1,12,0,0,0,0,0,Historical agriculture may have impacted stream-old electric fence crosses stream.  Survey started at a ford where vehicles are directly driven through stream to access a hay field-soft mobile substrate.  Ends at an abandoned road crossing that is a barrier to fish movement-crossing is piled rocks and masonry scrap.  Stream consists mostly of shallow pools joined by very shallow riffles.  Minimal buffer in some areas (<5ft) landscape has several fields in this valley.
44.29486,-72.01083,2011,20110803,08/03/11,Unnamed Stream,100,0.6,5,0,0,0,0,0,This stream is heavily erroded with steep banks.  Lots of old woody material that has been cut (saw logs).  Very steep ravine brook that is well shaded.  Several parts of this reach are dry and the habitat consists of pocket waters.  Scrap metal present in stream.
44.26117,-72.04088,2011,20110803,08/03/11,Unnamed Stream,100,1.2,16,0,0,0,14,0,Cows have free access to the upper half of the survey site.  The lower half has minimal buffer (<4ft) with one side mowed for a lawn.  The crossing below the survey site (private driveway) is perched with a very large pool containing several visible trout.  The perched crossing has a large cement apron.  The is no flow above the Coppermine Rd crossing-completely dry.  Both wild EBT and RT present cold water must offset landuse impacts.
44.29947,-72.02321,2011,20110803,08/03/11,Unnamed Stream,100,1.2,1,0,0,0,0,0,Stream is impacted by upstream chicken farm-culvertized and open field.  Some trash present in stream.  Abundant BND Algae present in slow moving areas (pools).  Sand deposition present along banks.  Stream has minimal canopy cover consisting of tall grasses.
44.24213,-72.04326,2011,20110803,08/03/11,Hunt Mountain Brook,100,1.2,2,0,0,0,2,0,Sampled both tributary and mainstem of Hunt Mountain Brook.  Trib only had EBT and SS and flowed from a perched unpassable culvert.  Rt. 135/Hunt Mt. Bk crossing was long (~50ft) and consisted of an open bottom culvert (passable).  Heavy knotweed cover along mainstem (up to 15ft tall).  Mainstem relatively flat compared to tributary.  This area is very close to where the stream enters the Connecticut River.  Mainstem landscape has the typically wide valley shape.
44.2655,-71.4075,2011,20110803,08/03/11,Halfway Brook,97.536,6.03504,34,0,0,0,0,0,0
44.31613,-71.98425,2011,20110803,08/03/11,Scarritt Brook,107,0.6,0,0,0,0,0,0,Habitat consists of very uniform substate of cobble and rubble.  Stream is very exposed with only a few trees providing shad.  An extra 7 meters were included to add the only pool in the reach.  Very few macros.  Salamanders present.  Grasses keep bank intact.  Stream appears that it would have been dry if not for rain the day prior.  The nearby crossing consisted of a 10inch diameter pipe 30 ft long with a 4ft perch.
44.2723,-71.4017,2011,20110804,08/04/11,East Halfway Brook,113.6904,3.44424,27,0,0,0,0,0,0
43.154686,-72.029837,2011,20110808,08/08/11,Smith Pond,0,0,0,0,0,0,0,0,standard warmwater fish assessment
44.7475,-71.3299,2011,20110809,08/09/11,Phillips Brook West Branch,75,6,28,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
43.0259,-70.8532,2011,20110809,08/09/11,Thompson Brook,100,2.5,0,0,0,0,0,0,This survey is a pre-stream crossing removal survey at Thompson Brook (a tributary to the Winnicut River that had a head of tide dam removed in 2009).  There is particular interest for this stream as a population of wild brook trout here may have the potential to develop into a salter population.
44.3371,-71.4356,2011,20110809,08/09/11,East Mill Brook,109.728,2.49936,60,0,0,0,0,0,0
44.7474,-71.3298,2011,20110809,08/09/11,Phillips Brook West Branch,75,6,40,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
44.7929,-71.3456,2011,20110809,08/09/11,Wells Brook,35,4,3,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
43.02727,-70.85415,2011,20110809,08/09/11,Thompson Brook,0,0,1,0,0,0,0,0,This survey is a pre-stream crossing removal survey at Thompson Brook (a tributary to the Winnicut River that had a head of tide dam removed in 2009).  There is particular interest for this stream as a population of wild brook trout here may have the potential to develop into a salter population.
44.7927,-71.3444,2011,20110809,08/09/11,Wells Brook,115,4,0,0,0,0,0,0,Stream is very low/dry.  No fish captured.  Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
43.02727,-70.85447,2011,20110809,08/09/11,Thompson Brook,100,1.5,1,0,0,0,0,0,This survey is a pre-stream crossing removal survey at Thompson Brook (a tributary to the Winnicut River that had a head of tide dam removed in 2009).  There is particular interest for this stream as a population of wild brook trout here may have the potential to develop into a salter population.
44.8334,-71.2641,2011,20110809,08/09/11,Unnamed Stream,150,4,16,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
44.7164,-71.3123,2011,20110809,08/09/11,Phillips Brook,75,15,7,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
43.911378,-71.564662,2011,20110809,08/09/11,Mad River,182.88,0,8,0,0,0,0,0,0
44.7159,-71.3117,2011,20110809,08/09/11,Phillips Brook,75,15,11,0,0,0,0,0,Survey conducted by Normandeau Associates as part of the Granite State Reliable Power project. 
43.952216,-71.511242,2011,20110811,08/11/11,Mad River,243.84,0,98,0,0,0,0,0,0
43.973238,-71.517399,2011,20110811,08/11/11,Osceola Brook,106.68,3.81,73,0,0,0,0,0,0
43.021994,-71.151157,2011,20110811,08/11/11,Lamprey River,0,0,0,0,0,0,0,0,BS captured in small cove upstream from Prescott Rd bridge.  Paddled upstream - BS not captured again despite suitable habitat until upstream of deep pool in river known as Dead Pond.  BS observed in floating heart along edges of channel until river becomes higher gradient below Rt 107.  All individuals captured appeared to be juveniles (15 - 25mm) - no large adults observed.
43.367657,-71.244762,2011,20110811,08/11/11,Brindle Pond,0,0,0,0,0,0,0,0,standard warmwater assessment  milfoil present but doesnt get herbicides lots of vegetation  very dark water
44.93687,-71.2664,2011,20110812,08/12/11,Keyser Brook,0,2.3,34,0,0,0,0,0,0
44.9075,-71.22957,2011,20110812,08/12/11,Roaring Brook,100,5.98,12,0,0,0,0,0,0
44.95217,-71.2851,2011,20110812,08/12/11,Swift Diamond River,100,6.56,30,0,0,0,0,0,0
44.959658,-71.276053,2011,20110812,08/12/11,Alder Brook,100,2.78,44,0,0,0,0,0,0
44.931009,-71.267946,2011,20110812,08/12/11,Swift Diamond River,117,6.76,25,0,0,0,0,0,0
44.97455,-71.12321,2011,20110813,08/13/11,Little Dead Diamond River,100,7.68,62,0,0,0,0,0,0
44.86946,-71.1814,2011,20110813,08/13/11,Swift Diamond River,70.6,14.42,6,0,0,0,0,0,0
44.958147,-71.170531,2011,20110813,08/13/11,South Branch Little Dead Diamond River,85,4.04,51,0,0,0,0,0,0
44.87383,-71.21159,2011,20110813,08/13/11,South Valley Brook,100,4.18,46,0,0,0,0,0,0
44.9133,-71.2401,2011,20110813,08/13/11,Swift Diamond River,164,6.16,154,0,0,0,0,0,0
44.87738,-71.21664,2011,20110813,08/13/11,Dixie Brook,100,4.36,34,0,0,0,0,0,0
44.903094,-71.230871,2011,20110813,08/13/11,Swift Diamond River,77.4,9.9,42,0,0,0,0,0,0
44.89817,-71.23495,2011,20110814,08/14/11,Nathan Pond Brook,121,5.06,33,0,0,0,0,0,0
44.86772,-71.17455,2011,20110814,08/14/11,Squeeze Hole Brook,100,6.2,93,0,0,0,0,0,0
44.928009,-71.08869,2011,20110814,08/14/11,Dead Diamond River,100,17.84,8,0,0,0,0,0,0
44.969476,-71.154404,2011,20110814,08/14/11,Little Dead Diamond River,100,6.3,27,0,0,0,0,0,0
44.97987,-71.13285,2011,20110815,08/15/11,Dead Diamond River,120,17.96,25,0,0,0,0,0,0
43.214996,-71.252797,2011,20110816,08/16/11,Northwood Lake,0,0,0,0,0,0,0,0,standard warmwater assessment  reports of poor bass fishing little vegetation  not much for habitat shocked entire pond. No bass. 
43.94267,-71.70032,2011,20110817,08/17/11,Norris Brook,100,1.525,17,0,0,0,0,0,surveyed upstream from culvert on Hubbard Brook Road  house on river left with tree buffer  junk in stream  culvert is perched  broader valley than other streams  numerous seeps  more gravel less ledge and boulder than other tribs  lower gradient  abundant green frogs
43.94737,-71.72346,2011,20110817,08/17/11,Paradise Brook,100,2.875,7,0,0,0,0,0,hiked in from road downstream from crossing below steepest waterfall  very high gradient ledge boulder falls  trout found throughout reach largest trout in cascading waterfall  waist-deep pools at base of ledges  moss on banks but not in channel.  Steep valley with mature hardwoods many > 2 dbh  abundant wood along banks and over stream but liitle in channel
43.93735,-71.77983,2011,20110817,08/17/11,Kineo Brook,81.8,3.95,21,0,0,0,0,0,spring salamander and two-lined salamanders
43.94641,-71.72778,2011,20110817,08/17/11,Bear Brook,60.6,3.95,15,0,0,0,0,0,two lined salamders
43.93463,-71.74663,2011,20110817,08/17/11,Hubbard Brook,100,9.525,29,0,0,0,0,0,off Hubbard Brook Road upstream of upper bridge  uniform rubble some large boulders  water level up from rainstorms  pictures upstream looking downstream 3705 3707  eroded bank 3706 downstream looking upstream 3708
43.932,-71.76899,2011,20110817,08/17/11,Zig Zag Brook,100,3,9,0,0,0,0,0,started at crossing and worked upstream  no fish in deep pools below cascades (~30m at upper end of reach)  one yoy above falls backpack efishing may not have been effective in deep pools but no fish observed)
43.94686,-71.78929,2011,20110817,08/17/11,Hubbard Brook,100,3.3,39,0,0,0,0,0,ledge face @ 190 from start  ledge pool was > 3 deep  6-8 larger fish  yoy both below and above ledge.  Hiking trail follows the stream here.  Unnamed tributary enters on the river left side.
43.363045,-71.947717,2011,20110817,08/17/11,Kezar Lake,0,0,0,0,0,0,0,0,standard warmwater assessment nice looking lake  some decent vegetation rock
43.94635,-71.72617,2011,20110818,08/18/11,Bear Brook,100,3.55,50,0,0,0,0,0,Steep and bouldery reach  station ends about 50� below culvert.
43.94968,-71.72382,2011,20110818,08/18/11,Paradise Brook,100,2.875,0,0,0,0,0,0,upstream or road sampled to confirm absence of fish  salamanders abundance  this is the east above-road paradise trib 
43.94231,-71.70008,2011,20110818,08/18/11,Norris Brook,100,1.675,29,0,0,0,0,0,0
43.92672,-71.534078,2011,20110819,08/19/11,Hardy Brook,100.584,2.46888,54,0,0,0,0,0,0
42.73235,-72.45724,2011,20110822,08/22/11,Unnamed Stream,100,0.76,0,0,0,0,0,0,Trib to CT River.  Agricultural setting-steep ravine with mud and gravel.  The Rt. 63 crossing is ~1/2 mile upstream.
42.73179,-72.4513,2011,20110822,08/22/11,Unnamed Stream,100,1,0,0,0,0,0,0,Trib to CT River.  Steep ravine trailer park cornfield trash.
42.73208,-72.41968,2011,20110823,08/23/11,Pauchang Brook,100,3.7,36,0,0,0,0,0,Trib to CT River.  This stream flows from Bent Pond (in NH) into MA before entering CT River.
43.035381,-71.192173,2011,20110823,08/23/11,Lamprey River,0,0,0,0,0,0,0,0,BS captured in vegetation along margins of ponded area of Lamprey River upstream of Main Street bridge in Raymond.  BS less abundant and patchy in this reach compared to populations upstream.  Very few larger individuals observed.  No BS observed despite no obvious change in habitat starting about 0.35 miles upstream of Main Street bridge down to next crossing at Epping Street.  More epiphytes on veg and shift from floating heart to pondweed as dominant plant but changes are subtle.  Housing density increases significantly just downstream of ponded area.
42.74323,-72.44475,2011,20110823,08/23/11,Unnamed Stream,100,1.5,24,0,0,0,0,0,Trib to CT River manmade rock dam at downstream end of pool.  We missed several brook trout in the pool (~20 fish) due to depth and size of pool.  
42.7356,-72.45912,2011,20110823,08/23/11,Unnamed Stream,100,3,1,0,0,0,0,0,Trib to CT River the stream crosses under Rt 63 above survey site stream at site is higher in elevation then drops via a waterfall then reducing in gradient.  Mudpuppy observed two small SMB observed at mouth of stream.
