"Basin","Stem","Station","Species","Latitude","Longitude","SiteID","BrktrtOccupancy"
4,"1","a","wperch",41.41402,-71.79706,"4 1 a",0
4,"1","a","wtcat",41.41402,-71.79706,"4 1 a",0
4,"1","a","rnbwtrt",41.41402,-71.79706,"4 1 a",0
4,"1","a","alewife",41.41402,-71.79706,"4 1 a",0
4,"1","a","ashad",41.41402,-71.79706,"4 1 a",0
4,"1","a","atlsalm",41.41402,-71.79706,"4 1 a",0
4,"1","a","blbck",41.41402,-71.79706,"4 1 a",0
4,"1","a","brbull",41.41402,-71.79706,"4 1 a",0
4,"1","a","brktrt",41.41402,-71.79706,"4 1 a",1
4,"1","a","brntrt",41.41402,-71.79706,"4 1 a",0
4,"1","a","eel",41.41402,-71.79706,"4 1 a",0
4,"1","a","gshad",41.41402,-71.79706,"4 1 a",0
4,"1","a","hshad",41.41402,-71.79706,"4 1 a",0
4,"1","a","lmb",41.41402,-71.79706,"4 1 a",0
4,"1","a","rnbwtrt",41.41402,-71.79706,"4 1 a",0
4,"1","a","slamprey",41.41402,-71.79706,"4 1 a",0
4,"1","a","wperch",41.41402,-71.79706,"4 1 a",0
4,"1","a","wtcat",41.41402,-71.79706,"4 1 a",0
4,"1","a","wtsuck",41.41402,-71.79706,"4 1 a",0
4,"1","b","alewife",41.39719,-71.84217,"4 1 b",0
4,"1","b","ashad",41.39719,-71.84217,"4 1 b",0
4,"1","b","atlsalm",41.39719,-71.84217,"4 1 b",0
4,"1","b","blgl",41.39719,-71.84217,"4 1 b",0
4,"1","b","blkcrp",41.39719,-71.84217,"4 1 b",0
4,"1","b","brbull",41.39719,-71.84217,"4 1 b",0
4,"1","b","brktrt",41.39719,-71.84217,"4 1 b",1
4,"1","b","brntrt",41.39719,-71.84217,"4 1 b",0
4,"1","b","chnpick",41.39719,-71.84217,"4 1 b",0
4,"1","b","eel",41.39719,-71.84217,"4 1 b",0
4,"1","b","gldshnr",41.39719,-71.84217,"4 1 b",0
4,"1","b","gshad",41.39719,-71.84217,"4 1 b",0
4,"1","b","lmb",41.39719,-71.84217,"4 1 b",0
4,"1","b","pmpknsd",41.39719,-71.84217,"4 1 b",0
4,"1","b","rdbrst",41.39719,-71.84217,"4 1 b",0
4,"1","b","rdfnpick",41.39719,-71.84217,"4 1 b",0
4,"1","b","wperch",41.39719,-71.84217,"4 1 b",0
4,"1","b","wtcat",41.39719,-71.84217,"4 1 b",0
4,"1","b","wtsuck",41.39719,-71.84217,"4 1 b",0
4,"1","b","yperch",41.39719,-71.84217,"4 1 b",0
4,"1","c","ashad",41.35333,-71.83667,"4 1 c",0
4,"1","c","alewife",41.35333,-71.83667,"4 1 c",0
4,"1","c","eel",41.35333,-71.83667,"4 1 c",0
4,"1","c","stbass",41.35333,-71.83667,"4 1 c",0
4,"1","c","lmb",41.35333,-71.83667,"4 1 c",0
4,"1","c","wperch",41.35333,-71.83667,"4 1 c",0
4,"1","c","brntrt",41.35333,-71.83667,"4 1 c",0
4,"1","c","rnbwtrt",41.35333,-71.83667,"4 1 c",0
4,"1","c","blgl",41.35333,-71.83667,"4 1 c",0
4,"1","c","chnpick",41.35333,-71.83667,"4 1 c",0
4,"1","c","bndkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","stkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","mummi",41.35333,-71.83667,"4 1 c",0
4,"1","c","shphdmnw",41.35333,-71.83667,"4 1 c",0
4,"1","c","3spine",41.35333,-71.83667,"4 1 c",0
4,"1","c","4spine",41.35333,-71.83667,"4 1 c",0
4,"1","c","menhdn",41.35333,-71.83667,"4 1 c",0
4,"1","c","asside",41.35333,-71.83667,"4 1 c",0
4,"1","c","smelt",41.35333,-71.83667,"4 1 c",0
4,"1","c","wflounder",41.35333,-71.83667,"4 1 c",0
4,"1","c","blfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","spotfin mojarra",41.35333,-71.83667,"4 1 c",0
4,"1","c","cjack",41.35333,-71.83667,"4 1 c",0
4,"1","c","srobin",41.35333,-71.83667,"4 1 c",0
4,"1","c","tomcod",41.35333,-71.83667,"4 1 c",0
4,"1","c","ngoby",41.35333,-71.83667,"4 1 c",0
4,"1","c","anchovy",41.35333,-71.83667,"4 1 c",0
4,"1","c","pipefish",41.35333,-71.83667,"4 1 c",0
4,"1","c","wkfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","needlefish",41.35333,-71.83667,"4 1 c",0
4,"1","c","gsnapper",41.35333,-71.83667,"4 1 c",0
4,"1","c","nkingfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","wtsuck",41.35333,-71.83667,"4 1 c",0
4,"1","c","asside",41.35333,-71.83667,"4 1 c",0
4,"1","c","bndkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","insside",41.35333,-71.83667,"4 1 c",0
4,"1","c","stbass",41.35333,-71.83667,"4 1 c",0
4,"1","c","wperch",41.35333,-71.83667,"4 1 c",0
4,"1","c","3spine",41.35333,-71.83667,"4 1 c",0
4,"1","c","4spine",41.35333,-71.83667,"4 1 c",0
4,"1","c","wflounder",41.35333,-71.83667,"4 1 c",0
4,"1","c","wpane",41.35333,-71.83667,"4 1 c",0
4,"1","c","butterfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","tautaug",41.35333,-71.83667,"4 1 c",0
4,"1","c","alewife",41.35333,-71.83667,"4 1 c",0
4,"1","c","ashad",41.35333,-71.83667,"4 1 c",0
4,"1","c","asside",41.35333,-71.83667,"4 1 c",0
4,"1","c","blbck",41.35333,-71.83667,"4 1 c",0
4,"1","c","blfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","blgl",41.35333,-71.83667,"4 1 c",0
4,"1","c","bndkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","chnpick",41.35333,-71.83667,"4 1 c",0
4,"1","c","cjack",41.35333,-71.83667,"4 1 c",0
4,"1","c","gldshnr",41.35333,-71.83667,"4 1 c",0
4,"1","c","hogchok",41.35333,-71.83667,"4 1 c",0
4,"1","c","lmb",41.35333,-71.83667,"4 1 c",0
4,"1","c","menhdn",41.35333,-71.83667,"4 1 c",0
4,"1","c","ngoby",41.35333,-71.83667,"4 1 c",0
4,"1","c","nkingfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","pmpknsd",41.35333,-71.83667,"4 1 c",0
4,"1","c","rdbrst",41.35333,-71.83667,"4 1 c",0
4,"1","c","smelt",41.35333,-71.83667,"4 1 c",0
4,"1","c","srobin",41.35333,-71.83667,"4 1 c",0
4,"1","c","stbass",41.35333,-71.83667,"4 1 c",0
4,"1","c","wflounder",41.35333,-71.83667,"4 1 c",0
4,"1","c","wkfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","wperch",41.35333,-71.83667,"4 1 c",0
4,"1","c","yperch",41.35333,-71.83667,"4 1 c",0
4,"1","c","alewife",41.35333,-71.83667,"4 1 c",0
4,"1","c","ashad",41.35333,-71.83667,"4 1 c",0
4,"1","c","asside",41.35333,-71.83667,"4 1 c",0
4,"1","c","blfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","blgl",41.35333,-71.83667,"4 1 c",0
4,"1","c","cjack",41.35333,-71.83667,"4 1 c",0
4,"1","c","gshad",41.35333,-71.83667,"4 1 c",0
4,"1","c","lkdown",41.35333,-71.83667,"4 1 c",0
4,"1","c","lmb",41.35333,-71.83667,"4 1 c",0
4,"1","c","menhdn",41.35333,-71.83667,"4 1 c",0
4,"1","c","mummi",41.35333,-71.83667,"4 1 c",0
4,"1","c","nkingfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","pmpknsd",41.35333,-71.83667,"4 1 c",0
4,"1","c","srobin",41.35333,-71.83667,"4 1 c",0
4,"1","c","stbass",41.35333,-71.83667,"4 1 c",0
4,"1","c","stkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","wflounder",41.35333,-71.83667,"4 1 c",0
4,"1","c","wpane",41.35333,-71.83667,"4 1 c",0
4,"1","c","wperch",41.35333,-71.83667,"4 1 c",0
4,"1","c","wtmull",41.35333,-71.83667,"4 1 c",0
4,"1","c","ashad",41.35333,-71.83667,"4 1 c",0
4,"1","c","blfsh",41.35333,-71.83667,"4 1 c",0
4,"1","c","chnpick",41.35333,-71.83667,"4 1 c",0
4,"1","c","eel",41.35333,-71.83667,"4 1 c",0
4,"1","c","asside",41.35333,-71.83667,"4 1 c",0
4,"1","c","bndkilli",41.35333,-71.83667,"4 1 c",0
4,"1","c","mummi",41.35333,-71.83667,"4 1 c",0
4,"1","c","needlefish",41.35333,-71.83667,"4 1 c",0
4,"1","c","ngoby",41.35333,-71.83667,"4 1 c",0
4,"1","c","srobin",41.35333,-71.83667,"4 1 c",0
4,"1","c","4spine",41.35333,-71.83667,"4 1 c",0
4,"1","c","anchovy",41.35333,-71.83667,"4 1 c",0
4,"1","c","kingfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","cjack",41.35333,-71.83667,"4 1 c",0
4,"1","c","butterfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","menhdn",41.35333,-71.83667,"4 1 c",0
4,"1","c","wflounder",41.35333,-71.83667,"4 1 c",0
4,"1","c","weakfish",41.35333,-71.83667,"4 1 c",0
4,"1","c","spot ",41.35333,-71.83667,"4 1 c",0
4,"1","c","summer flounder (fluke)",41.35333,-71.83667,"4 1 c",0
4,"1","c","gshad",41.35333,-71.83667,"4 1 c",0
4,"1","d","hshad",41.33194,-71.84306,"4 1 d",0
4,"1","d","menhdn",41.33194,-71.84306,"4 1 d",0
4,"1","d","stbass",41.33194,-71.84306,"4 1 d",0
4,"1","1","atlsalm",41.53862,-71.64096,"4 1 1",0
4,"1","1","brktrt",41.53862,-71.64096,"4 1 1",1
4,"1","1","eel",41.53862,-71.64096,"4 1 1",0
4,"1","1","rdfnpick",41.53862,-71.64096,"4 1 1",0
4,"1","1","wtsuck",41.53862,-71.64096,"4 1 1",0
4,"1","2","atlsalm",41.4795,-71.62364,"4 1 2",0
4,"1","2","brbull",41.4795,-71.62364,"4 1 2",0
4,"1","2","brktrt",41.4795,-71.62364,"4 1 2",1
4,"1","2","eel",41.4795,-71.62364,"4 1 2",0
4,"1","2","rdfnpick",41.4795,-71.62364,"4 1 2",0
4,"1","2","tssdtr",41.4795,-71.62364,"4 1 2",0
4,"1","2","wtsuck",41.4795,-71.62364,"4 1 2",0
4,"1","3","bndsnfsh",41.46042,-71.64772,"4 1 3",0
4,"1","3","brbull",41.46042,-71.64772,"4 1 3",0
4,"1","3","brktrt",41.46042,-71.64772,"4 1 3",1
4,"1","3","eel",41.46042,-71.64772,"4 1 3",0
4,"1","3","gldshnr",41.46042,-71.64772,"4 1 3",0
4,"1","3","pmpknsd",41.46042,-71.64772,"4 1 3",0
4,"1","3","rdfnpick",41.46042,-71.64772,"4 1 3",0
4,"1","3","tssdtr",41.46042,-71.64772,"4 1 3",0
4,"1","4","brbull",41.46775,-71.68997,"4 1 4",0
4,"1","4","brktrt",41.46775,-71.68997,"4 1 4",1
4,"1","4","eel",41.46775,-71.68997,"4 1 4",0
4,"1","4","rdfnpick",41.46775,-71.68997,"4 1 4",0
4,"1","4","tssdtr",41.46775,-71.68997,"4 1 4",0
4,"1","4","wtsuck",41.46775,-71.68997,"4 1 4",0
4,"1","4","atlsalm",41.46775,-71.68997,"4 1 4",0
4,"1","4","brktrt",41.46775,-71.68997,"4 1 4",1
4,"1","4","crkchbskr",41.46775,-71.68997,"4 1 4",0
4,"1","4","eel",41.46775,-71.68997,"4 1 4",0
4,"1","4","gldshnr",41.46775,-71.68997,"4 1 4",0
4,"1","4","lmb",41.46775,-71.68997,"4 1 4",0
4,"1","4","rdfnpick",41.46775,-71.68997,"4 1 4",0
4,"1","4","tssdtr",41.46775,-71.68997,"4 1 4",0
4,"1","4","wtsuck",41.46775,-71.68997,"4 1 4",0
4,"1","5","blgl",41.42978,-71.66567,"4 1 5",0
4,"1","5","bndsnfsh",41.42978,-71.66567,"4 1 5",0
4,"1","5","rdfnpick",41.42978,-71.66567,"4 1 5",0
4,"1","6","blgl",41.42698,-71.69472,"4 1 6",0
4,"1","6","chnpick",41.42698,-71.69472,"4 1 6",0
4,"1","6","eel",41.42698,-71.69472,"4 1 6",0
4,"1","6","rdfnpick",41.42698,-71.69472,"4 1 6",0
4,"1","7","blgl",41.40681,-71.74781,"4 1 7",0
4,"1","7","brbull",41.40681,-71.74781,"4 1 7",0
4,"1","7","brntrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","chnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","crkchbskr",41.40681,-71.74781,"4 1 7",0
4,"1","7","eel",41.40681,-71.74781,"4 1 7",0
4,"1","7","gldshnr",41.40681,-71.74781,"4 1 7",0
4,"1","7","lmb",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdbrst",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdfnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","rnbwtrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","tssdtr",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtcat",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtsuck",41.40681,-71.74781,"4 1 7",0
4,"1","7","yperch",41.40681,-71.74781,"4 1 7",0
4,"1","7","brbull",41.40681,-71.74781,"4 1 7",0
4,"1","7","brntrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","eel",41.40681,-71.74781,"4 1 7",0
4,"1","7","gldshnr",41.40681,-71.74781,"4 1 7",0
4,"1","7","rnbwtrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","tssdtr",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtsuck",41.40681,-71.74781,"4 1 7",0
4,"1","7","yperch",41.40681,-71.74781,"4 1 7",0
4,"1","7","alewife",41.40681,-71.74781,"4 1 7",0
4,"1","7","blgl",41.40681,-71.74781,"4 1 7",0
4,"1","7","blkcrp",41.40681,-71.74781,"4 1 7",0
4,"1","7","brbull",41.40681,-71.74781,"4 1 7",0
4,"1","7","brntrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","chnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","eel",41.40681,-71.74781,"4 1 7",0
4,"1","7","gldshnr",41.40681,-71.74781,"4 1 7",0
4,"1","7","lmb",41.40681,-71.74781,"4 1 7",0
4,"1","7","pmpknsd",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdbrst",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdfnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","tssdtr",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtcat",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtsuck",41.40681,-71.74781,"4 1 7",0
4,"1","7","yperch",41.40681,-71.74781,"4 1 7",0
4,"1","7","alewife",41.40681,-71.74781,"4 1 7",0
4,"1","7","blgl",41.40681,-71.74781,"4 1 7",0
4,"1","7","blkcrp",41.40681,-71.74781,"4 1 7",0
4,"1","7","bndkilli",41.40681,-71.74781,"4 1 7",0
4,"1","7","brbull",41.40681,-71.74781,"4 1 7",0
4,"1","7","brdlshnr",41.40681,-71.74781,"4 1 7",0
4,"1","7","brntrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","chnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","eel",41.40681,-71.74781,"4 1 7",0
4,"1","7","fllfsh",41.40681,-71.74781,"4 1 7",0
4,"1","7","gldshnr",41.40681,-71.74781,"4 1 7",0
4,"1","7","lmb",41.40681,-71.74781,"4 1 7",0
4,"1","7","pmpknsd",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdbrst",41.40681,-71.74781,"4 1 7",0
4,"1","7","rdfnpick",41.40681,-71.74781,"4 1 7",0
4,"1","7","rnbwtrt",41.40681,-71.74781,"4 1 7",0
4,"1","7","tssdtr",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtcat",41.40681,-71.74781,"4 1 7",0
4,"1","7","wtsuck",41.40681,-71.74781,"4 1 7",0
4,"1","7","yperch",41.40681,-71.74781,"4 1 7",0
4,"1","8","atlsalm",41.44402,-71.79634,"4 1 8",0
4,"1","8","brktrt",41.44402,-71.79634,"4 1 8",1
4,"1","8","brntrt",41.44402,-71.79634,"4 1 8",0
4,"1","8","chnpick",41.44402,-71.79634,"4 1 8",0
4,"1","8","cmnshnr",41.44402,-71.79634,"4 1 8",0
4,"1","8","crkchbskr",41.44402,-71.79634,"4 1 8",0
4,"1","8","eel",41.44402,-71.79634,"4 1 8",0
4,"1","8","fllfsh",41.44402,-71.79634,"4 1 8",0
4,"1","8","lmb",41.44402,-71.79634,"4 1 8",0
4,"1","8","lngndc",41.44402,-71.79634,"4 1 8",0
4,"1","8","rdfnpick",41.44402,-71.79634,"4 1 8",0
4,"1","8","tssdtr",41.44402,-71.79634,"4 1 8",0
4,"1","8","unknown",41.44402,-71.79634,"4 1 8",0
4,"1","8","wtsuck",41.44402,-71.79634,"4 1 8",0
4,"1","8","fllfsh",41.44402,-71.79634,"4 1 8",0
4,"1","8","lngndc",41.44402,-71.79634,"4 1 8",0
4,"1","8","pmpknsd",41.44402,-71.79634,"4 1 8",0
4,"1","8","wtsuck",41.44402,-71.79634,"4 1 8",0
4,"1","9","brktrt",41.41967,-71.76306,"4 1 9",1
4,"1","9","eel",41.41967,-71.76306,"4 1 9",0
4,"1","9","pmpknsd",41.41967,-71.76306,"4 1 9",0
4,"1","9","rdfnpick",41.41967,-71.76306,"4 1 9",0
4,"1","9","tssdtr",41.41967,-71.76306,"4 1 9",0
4,"1","9","wtsuck",41.41967,-71.76306,"4 1 9",0
4,"1","10","atlsalm",41.37476,-71.71599,"4 1 10",0
4,"1","10","brbull",41.37476,-71.71599,"4 1 10",0
4,"1","10","brktrt",41.37476,-71.71599,"4 1 10",1
4,"1","10","lmb",41.37476,-71.71599,"4 1 10",0
4,"1","10","rdfnpick",41.37476,-71.71599,"4 1 10",0
4,"1","10","swmpdtr",41.37476,-71.71599,"4 1 10",0
4,"1","10","yperch",41.37476,-71.71599,"4 1 10",0
4,"1","11","alewife",41.38932,-71.78366,"4 1 11",0
4,"1","11","ashad",41.38932,-71.78366,"4 1 11",0
4,"1","11","blgl",41.38932,-71.78366,"4 1 11",0
4,"1","11","blkcrp",41.38932,-71.78366,"4 1 11",0
4,"1","11","brbull",41.38932,-71.78366,"4 1 11",0
4,"1","11","chnpick",41.38932,-71.78366,"4 1 11",0
4,"1","11","eel",41.38932,-71.78366,"4 1 11",0
4,"1","11","fllfsh",41.38932,-71.78366,"4 1 11",0
4,"1","11","gldshnr",41.38932,-71.78366,"4 1 11",0
4,"1","11","gshad",41.38932,-71.78366,"4 1 11",0
4,"1","11","lmb",41.38932,-71.78366,"4 1 11",0
4,"1","11","pmpknsd",41.38932,-71.78366,"4 1 11",0
4,"1","11","rdbrst",41.38932,-71.78366,"4 1 11",0
4,"1","11","rdfnpick",41.38932,-71.78366,"4 1 11",0
4,"1","11","rnbwtrt",41.38932,-71.78366,"4 1 11",0
4,"1","11","tssdtr",41.38932,-71.78366,"4 1 11",0
4,"1","11","wtcat",41.38932,-71.78366,"4 1 11",0
4,"1","11","wtsuck",41.38932,-71.78366,"4 1 11",0
4,"1","11","yperch",41.38932,-71.78366,"4 1 11",0
4,"1","11","bndkilli",41.38932,-71.78366,"4 1 11",0
4,"1","11","yperch",41.38932,-71.78366,"4 1 11",0
4,"1","11","wtsuck",41.38932,-71.78366,"4 1 11",0
4,"1","11","rnbwtrt",41.38932,-71.78366,"4 1 11",0
4,"1","11","ashad",41.38932,-71.78366,"4 1 11",0
4,"1","11","wperch",41.38932,-71.78366,"4 1 11",0
4,"1","11","chnpick",41.38932,-71.78366,"4 1 11",0
4,"1","11","eel",41.38932,-71.78366,"4 1 11",0
4,"1","11","blgl",41.38932,-71.78366,"4 1 11",0
4,"1","11","lmb",41.38932,-71.78366,"4 1 11",0
4,"1","11","gldshnr",41.38932,-71.78366,"4 1 11",0
4,"1","11","pmpknsd",41.38932,-71.78366,"4 1 11",0
4,"1","11","rdfnpick",41.38932,-71.78366,"4 1 11",0
4,"1","12","brktrt",41.35856,-71.81515,"4 1 12",1
4,"1","12","eel",41.35856,-71.81515,"4 1 12",0
4,"1","13","alewife",41.38042,-71.79789,"4 1 13",0
4,"1","13","blgl",41.38042,-71.79789,"4 1 13",0
4,"1","13","blkcrp",41.38042,-71.79789,"4 1 13",0
4,"1","13","brbull",41.38042,-71.79789,"4 1 13",0
4,"1","13","eel",41.38042,-71.79789,"4 1 13",0
4,"1","13","gldshnr",41.38042,-71.79789,"4 1 13",0
4,"1","13","lmb",41.38042,-71.79789,"4 1 13",0
4,"1","13","npike",41.38042,-71.79789,"4 1 13",0
4,"1","13","pmpknsd",41.38042,-71.79789,"4 1 13",0
4,"1","13","rdbrst",41.38042,-71.79789,"4 1 13",0
4,"1","13","tssdtr",41.38042,-71.79789,"4 1 13",0
4,"1","13","wperch",41.38042,-71.79789,"4 1 13",0
4,"1","13","yperch",41.38042,-71.79789,"4 1 13",0
4,"1","13","bndkilli",41.38042,-71.79789,"4 1 13",0
4,"1","13","blgl",41.38042,-71.79789,"4 1 13",0
4,"1","13","brbull",41.38042,-71.79789,"4 1 13",0
4,"1","13","lmb",41.38042,-71.79789,"4 1 13",0
4,"1","13","npike",41.38042,-71.79789,"4 1 13",0
4,"1","13","pmpknsd",41.38042,-71.79789,"4 1 13",0
4,"1","13","wperch",41.38042,-71.79789,"4 1 13",0
4,"1","13","yperch",41.38042,-71.79789,"4 1 13",0
4,"1","13","alewife",41.38042,-71.79789,"4 1 13",0
4,"1","13","blgl",41.38042,-71.79789,"4 1 13",0
4,"1","13","blkcrp",41.38042,-71.79789,"4 1 13",0
4,"1","13","chnpick",41.38042,-71.79789,"4 1 13",0
4,"1","13","eel",41.38042,-71.79789,"4 1 13",0
4,"1","13","gldshnr",41.38042,-71.79789,"4 1 13",0
4,"1","13","gshad",41.38042,-71.79789,"4 1 13",0
4,"1","13","lmb",41.38042,-71.79789,"4 1 13",0
4,"1","13","npike",41.38042,-71.79789,"4 1 13",0
4,"1","13","pmpknsd",41.38042,-71.79789,"4 1 13",0
4,"1","13","sunfish yoy",41.38042,-71.79789,"4 1 13",0
4,"1","13","wperch",41.38042,-71.79789,"4 1 13",0
4,"1","13","wtcat",41.38042,-71.79789,"4 1 13",0
4,"1","13","yperch",41.38042,-71.79789,"4 1 13",0
4,"1","14","blgl",41.43981,-71.69061,"4 1 14",0
4,"1","14","brbull",41.43981,-71.69061,"4 1 14",0
4,"1","14","brktrt",41.43981,-71.69061,"4 1 14",1
4,"1","14","brntrt",41.43981,-71.69061,"4 1 14",0
4,"1","14","chnpick",41.43981,-71.69061,"4 1 14",0
4,"1","14","eel",41.43981,-71.69061,"4 1 14",0
4,"1","14","gldshnr",41.43981,-71.69061,"4 1 14",0
4,"1","14","lmb",41.43981,-71.69061,"4 1 14",0
4,"1","14","pmpknsd",41.43981,-71.69061,"4 1 14",0
4,"1","14","rnbwtrt",41.43981,-71.69061,"4 1 14",0
4,"1","14","wperch",41.43981,-71.69061,"4 1 14",0
4,"1","14","wtsuck",41.43981,-71.69061,"4 1 14",0
4,"1","14","yperch",41.43981,-71.69061,"4 1 14",0
4,"1","14","blgl",41.43981,-71.69061,"4 1 14",0
4,"1","14","blkcrp",41.43981,-71.69061,"4 1 14",0
4,"1","14","bndkilli",41.43981,-71.69061,"4 1 14",0
4,"1","14","chnpick",41.43981,-71.69061,"4 1 14",0
4,"1","14","eel",41.43981,-71.69061,"4 1 14",0
4,"1","14","gldshnr",41.43981,-71.69061,"4 1 14",0
4,"1","14","lmb",41.43981,-71.69061,"4 1 14",0
4,"1","14","pmpknsd",41.43981,-71.69061,"4 1 14",0
4,"1","14","sunfish yoy",41.43981,-71.69061,"4 1 14",0
4,"1","14","wperch",41.43981,-71.69061,"4 1 14",0
4,"1","14","wtsuck",41.43981,-71.69061,"4 1 14",0
4,"1","14","yperch",41.43981,-71.69061,"4 1 14",0
4,"1","14","blgl",NA,NA,"4 1 14",0
4,"1","14","carp",NA,NA,"4 1 14",0
4,"1","14","chnpick",NA,NA,"4 1 14",0
4,"1","14","eel",NA,NA,"4 1 14",0
4,"1","14","lmb",NA,NA,"4 1 14",0
4,"1","14","pmpknsd",NA,NA,"4 1 14",0
4,"1","14","sunfish",NA,NA,"4 1 14",0
4,"1","14","wperch",NA,NA,"4 1 14",0
4,"1","14","wtsuck",NA,NA,"4 1 14",0
4,"1","14","yperch",NA,NA,"4 1 14",0
4,"1","15","alewife",41.38008,-71.68492,"4 1 15",0
4,"1","15","blgl",41.38008,-71.68492,"4 1 15",0
4,"1","15","blkcrp",41.38008,-71.68492,"4 1 15",0
4,"1","15","bndkilli",41.38008,-71.68492,"4 1 15",0
4,"1","15","brbull",41.38008,-71.68492,"4 1 15",0
4,"1","15","chnpick",41.38008,-71.68492,"4 1 15",0
4,"1","15","crkchbskr",41.38008,-71.68492,"4 1 15",0
4,"1","15","eel",41.38008,-71.68492,"4 1 15",0
4,"1","15","gldshnr",41.38008,-71.68492,"4 1 15",0
4,"1","15","lmb",41.38008,-71.68492,"4 1 15",0
4,"1","15","pmpknsd",41.38008,-71.68492,"4 1 15",0
4,"1","15","smb",41.38008,-71.68492,"4 1 15",0
4,"1","15","wperch",41.38008,-71.68492,"4 1 15",0
4,"1","15","wtsuck",41.38008,-71.68492,"4 1 15",0
4,"1","15","yperch",41.38008,-71.68492,"4 1 15",0
4,"1","15","alewife",41.38008,-71.68492,"4 1 15",0
4,"1","15","blgl",41.38008,-71.68492,"4 1 15",0
4,"1","15","bndkilli",41.38008,-71.68492,"4 1 15",0
4,"1","15","brdlshnr",41.38008,-71.68492,"4 1 15",0
4,"1","15","brntrt",41.38008,-71.68492,"4 1 15",0
4,"1","15","chnpick",41.38008,-71.68492,"4 1 15",0
4,"1","15","crkchbskr",41.38008,-71.68492,"4 1 15",0
4,"1","15","eel",41.38008,-71.68492,"4 1 15",0
4,"1","15","gldshnr",41.38008,-71.68492,"4 1 15",0
4,"1","15","lmb",41.38008,-71.68492,"4 1 15",0
4,"1","15","pmpknsd",41.38008,-71.68492,"4 1 15",0
4,"1","15","rnbwtrt",41.38008,-71.68492,"4 1 15",0
4,"1","15","smb",41.38008,-71.68492,"4 1 15",0
4,"1","15","swmpdtr",41.38008,-71.68492,"4 1 15",0
4,"1","15","wperch",41.38008,-71.68492,"4 1 15",0
4,"1","15","wtsuck",41.38008,-71.68492,"4 1 15",0
4,"1","15","yperch",41.38008,-71.68492,"4 1 15",0
4,"1","15","blkcrp",41.38008,-71.68492,"4 1 15",0
4,"1","15","bndkilli",41.38008,-71.68492,"4 1 15",0
4,"1","15","brdlshnr",41.38008,-71.68492,"4 1 15",0
4,"1","15","chnpick",41.38008,-71.68492,"4 1 15",0
4,"1","15","eel",41.38008,-71.68492,"4 1 15",0
4,"1","15","pmpknsd",41.38008,-71.68492,"4 1 15",0
4,"1","15","blgl",41.38008,-71.68492,"4 1 15",0
4,"1","15","bndsnfsh",41.38008,-71.68492,"4 1 15",0
4,"1","15","brdlshnr",41.38008,-71.68492,"4 1 15",0
4,"1","15","eel",41.38008,-71.68492,"4 1 15",0
4,"1","15","lmb",41.38008,-71.68492,"4 1 15",0
4,"1","15","alewife",41.38008,-71.68492,"4 1 15",0
4,"1","15","blgl",41.38008,-71.68492,"4 1 15",0
4,"1","15","blkcrp",41.38008,-71.68492,"4 1 15",0
4,"1","15","bndkilli",41.38008,-71.68492,"4 1 15",0
4,"1","15","brbull",41.38008,-71.68492,"4 1 15",0
4,"1","15","chnpick",41.38008,-71.68492,"4 1 15",0
4,"1","15","eel",41.38008,-71.68492,"4 1 15",0
